Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,Eat1,Eat2,Eat3,Gho1,Gho2,Had1,Htb1,Iagi,Iatt,Idef,Ihid,Iint,Isib,Istr,Isx1,Ncl1,Ncl3,Ncl4,Ncl5,Ncl6,Neg1,Neg2,Neg3,Neg4,Neg5,Neg6,Neu1,Neu3,Neu4,Nso1,Nso3,Owk1,Owk2,Owk3,Owk4,Ply1,Ply2,Ply3,Ply4,Ply5,Prg1,Prg3,Prg4,Prg5,Uls1,Uls2,Uls3,Uls4,Uls5,Ulsu,Usl1,aani,aare,aart,abpx,abpy,abuf,acap,acat,acdn,achd,adur,aeat,aefl,aefs,ahdu,aher,ahky,aite,alev,alsk,amat,amcs,amsp,anam,ansf,aord,aorf,aoro,arac,aran,arar,areq,aret,arhk,arlv,arpx,arpy,arqa,arut,asat,ata0,atar,atat,atp1,aub1,aubx,auby,bsk1,bsk2,bsk3,fak1,fak2,fak3,fak5
AP1W,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP1W"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP1X,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP1X"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP1Y,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP1Y"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP1Z,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP1Z"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP20,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP20"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP21,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP21"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP22,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP22"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP23,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP23"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP24,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP24"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP25,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP25"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP26,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP26"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP27,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP27"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP28,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP28"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP29,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP29"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2A,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2A"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2B,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2B"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2C,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2C"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2D,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2D"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2E,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2E"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2F,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2F"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2G,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2G"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2H,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2H"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2I,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2I"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2J,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2J"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2K,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2K"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2L,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2L"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2M,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2M"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2N,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2N"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2O,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2O"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2P,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2P"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2Q,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2Q"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2R,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2R"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2S,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2S"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2T,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2T"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2U,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2U"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2V,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2V"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2W,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2W"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2X,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2X"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2Y,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2Y"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP2Z,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP2Z"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP30,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP30"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP31,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP31"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP32,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP32"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP33,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP33"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP34,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP34"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP35,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP35"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP36,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP36"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP37,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP37"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP38,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP38"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP39,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP39"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3A,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3A"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3B,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3B"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3C,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3C"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3D,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3D"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3E,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3E"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3F,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3F"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3G,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3G"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3H,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3H"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3I,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3I"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3J,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3J"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3K,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3K"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3L,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3L"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3M,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3M"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3N,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3N"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3O,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3O"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3P,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3P"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3Q,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3Q"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3R,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3R"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3S,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3S"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3T,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3T"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
AP3U,AHad,,,,,,"{ [1]=0.0000, }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }",,0,-11,"{ [1]=""BP3U"", }",,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""","{ [1]=""vulnerable,invulnerable,self"", }","""""",,,,,,,,,,,
