Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,Eat1,Eat2,Eat3,Gho1,Gho2,Had1,Htb1,Iagi,Iatt,Idef,Ihid,Iint,Isib,Istr,Isx1,Ncl1,Ncl3,Ncl4,Ncl5,Ncl6,Neg1,Neg2,Neg3,Neg4,Neg5,Neg6,Neu1,Neu3,Neu4,Nso1,Nso3,Owk1,Owk2,Owk3,Owk4,Ply1,Ply2,Ply3,Ply4,Ply5,Prg1,Prg3,Prg4,Prg5,Uls1,Uls2,Uls3,Uls4,Uls5,Ulsu,Usl1,[1],[2],[3],aani,aare,aart,abpx,abpy,abuf,acap,acat,acdn,achd,adur,aeat,aefl,aefs,ahdu,aher,ahky,aite,alev,alsk,amat,amcs,amsp,anam,ansf,aord,aorf,aoro,arac,aran,arar,areq,aret,arhk,arlv,arpx,arpy,arqa,arut,asat,ata0,atar,atat,atp1,aub1,aubx,auby,bsk1,bsk2,bsk3,fak1,fak2,fak3,fak5
AP23,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP23""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP24,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP24""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP25,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP25""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP26,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP26""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP27,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP27""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP28,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP28""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP29,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP29""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2A,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2A""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2B,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2B""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2C,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2C""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2D,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2D""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2E,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2E""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2F,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2F""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2G,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2G""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2H,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2H""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2I,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2I""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2J,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2J""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2K,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2K""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2L,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2L""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2M,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2M""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2N,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2N""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2O,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2O""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2P,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2P""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2Q,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2Q""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2R,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2R""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2S,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2S""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2T,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2T""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2U,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2U""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2V,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2V""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2W,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2W""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2X,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2X""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2Y,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2Y""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP2Z,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP2Z""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP30,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP30""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP31,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP31""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP32,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP32""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP33,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP33""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP34,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP34""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP35,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP35""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP36,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP36""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP37,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP37""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP38,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP38""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP39,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP39""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3A,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3A""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3B,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3B""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3C,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3C""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3D,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3D""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3E,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3E""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3F,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3F""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3G,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3G""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3H,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3H""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3I,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3I""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3J,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3J""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3K,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3K""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3L,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3L""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3M,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3M""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3N,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3N""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3O,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3O""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3P,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3P""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3Q,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3Q""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3R,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3R""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3S,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3S""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3T,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3T""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3U,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3U""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3V,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3V""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3W,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3W""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3X,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3X""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3Y,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3Y""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP3Z,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP3Z""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP40,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP40""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP41,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP41""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP42,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP42""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP43,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP43""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP44,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP44""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP45,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP45""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP46,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP46""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP47,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP47""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
AP48,AHad,,,,,,{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""BP48""おなに""vulnerable,invulnerable,self""",,,,{,,0,-11,{,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,"""""",{,"""""",,,,,,,,,,,
